road_no,tesecn_start_rrd,tesecn_end_rrd,tesecn_id,tesecn_volume,traffic_score,crashes_30m,has_crash_near_segment,fatal_serious_30m,child_30m,ped_30m,severity_weighted_30m,high_risk,cv_percent,rlcwy_code,rlcwy_code_binary
6203,4.09,5.48,4748013.0,68500,66000.0,105,True,2,0,4,145,1,14.0,L,1
6461,4.58,6.15,3893388.0,33100,19800.0,123,True,4,3,5,203,1,3.5,L,1
4524,0.0,0.13,3286896.0,4250,3240.0,6,True,0,1,2,21,0,8.0,L,1
5645,2.43,2.74,3714226.0,22000,15300.0,60,True,2,1,6,115,1,6.0,L,1
3500,283.36,285.95,4774271.0,14200,14900.0,44,True,4,1,0,89,1,16.5,L,1
4589,0.0,0.73,4692914.0,210,170.0,5,True,2,0,1,30,0,9.0,U,0
5645,0.0,1.32,3287428.0,17800,15000.0,99,True,3,5,6,184,1,10.5,L,1
7018,19.1,20.6,3288103.0,7900,5000.0,12,True,0,1,1,22,0,4.0,L,1
6039,0.29,3.54,4753616.0,3100,2000.0,35,True,3,1,5,95,1,5.0,U,0
3855,43.25,44.02,5155418.0,3500,3500.0,2,True,0,1,1,12,0,15.5,U,0
6150,0.0,0.68,3287736.0,21400,11700.0,36,True,3,0,11,121,1,1.5,L,1
4565,0.0,0.25,5155185.0,850,950.0,0,False,0,0,0,0,0,19.0,U,0
6446,3.99,4.03,13469283.0,14800,8000.0,8,True,1,0,1,23,0,1.5,U,0
5424,5.31,5.71,12591687.0,28800,27600.0,14,True,1,0,1,29,0,14.0,L,1
6860,0.0,0.22,4874006.0,15000,8500.0,4,True,1,0,0,14,0,2.0,L,1
3873,1.88,25.08,3286524.0,1400,1200.0,15,True,5,0,2,75,1,11.5,U,0
64001,0.29,0.35,13441010.0,11900,7700.0,36,True,0,3,4,71,0,5.0,L,1
4120,8.54,21.98,3286597.0,390,290.0,2,True,0,0,0,2,0,7.5,U,0
4584,0.0,0.47,3286920.0,850,800.0,1,True,0,0,0,1,0,12.0,U,0
8400,293.44,300.43,3288354.0,1300,1600.0,2,True,0,0,0,2,0,21.5,U,0
4003,34.0,36.79,3286532.0,1100,900.0,1,True,0,0,0,1,0,8.5,U,0
4688,8.18,13.67,3287032.0,9200,7400.0,25,True,1,1,1,45,0,9.0,U,0
8487,0.0,31.69,3288391.0,240,310.0,3,True,0,0,0,3,0,23.0,U,0
2603,0.0,0.35,3286279.0,1300,1400.0,3,True,0,0,0,3,0,16.5,L,1
6601,11.04,11.12,12872184.0,31900,19500.0,15,True,0,0,0,15,0,3.5,L,1
5833,4.93,5.65,3287545.0,37700,25000.0,71,True,0,0,5,96,1,5.0,L,1
2400,54.91,55.01,3286216.0,330,390.0,0,False,0,0,0,0,0,19.5,U,0
8163,66.86,76.93,3288328.0,360,390.0,1,True,1,0,1,16,0,18.0,U,0
6580,2.08,3.68,3287949.0,20900,12500.0,83,True,2,1,5,133,1,3.5,L,1
3492,35.7,36.28,3286403.0,1000,1350.0,0,False,0,0,0,0,0,25.0,L,1
6601,2.06,2.74,3287990.0,36200,24200.0,67,True,4,1,1,117,1,5.0,L,1
3497,0.0,2.9,3286409.0,1500,1700.0,7,True,2,0,0,27,0,18.5,U,0
6018,1.64,3.28,3287655.0,23300,13700.0,140,True,7,4,19,325,1,3.0,U,0
2409,0.0,52.3,3286223.0,130,150.0,0,False,0,0,0,0,0,20.0,U,0
8347,1.92,3.41,3288343.0,4300,3400.0,2,True,0,0,0,2,0,9.5,U,0
62031,0.46,1.09,12878144.0,6500,4700.0,49,True,0,1,0,54,0,7.0,U,0
3500,3.63,4.17,3286423.0,11000,13100.0,0,False,0,0,0,0,0,21.0,U,0
6167,0.32,0.48,11240725.0,5700,3200.0,24,True,1,0,9,79,1,2.0,U,0
2803,47.89,51.88,3286287.0,650,750.0,2,True,0,0,0,2,0,20.0,U,0
4015,6.35,45.77,3286561.0,700,800.0,7,True,0,0,0,7,0,18.5,U,0
4127,34.4,35.48,3286613.0,1100,1000.0,2,True,1,0,0,12,0,12.0,U,0
8400,318.39,323.44,3288362.0,3000,3300.0,8,True,0,0,0,8,0,18.5,U,0
5612,1.45,1.91,5156953.0,28800,17900.0,90,True,1,0,4,120,1,4.0,L,1
4763,25.46,40.18,3287056.0,4600,4500.0,74,True,11,1,8,229,1,14.0,U,0
3160,265.95,266.17,12188027.0,12500,8400.0,31,True,1,0,0,41,0,5.0,L,1
3861,19.65,28.4,3286511.0,750,850.0,4,True,0,0,0,4,0,20.0,U,0
7506,23.98,34.77,6075483.0,360,440.0,3,True,1,0,0,13,0,22.0,U,0
5409,4.47,5.09,3712707.0,21600,13000.0,53,True,2,1,1,83,1,3.5,L,1
8400,361.63,369.54,3288381.0,1600,2600.0,0,False,0,0,0,0,0,34.5,U,0
5609,0.0,0.4,3287370.0,8000,5100.0,44,True,1,0,2,64,0,4.5,U,0
3160,160.56,163.65,12188033.0,550,650.0,3,True,0,0,1,8,0,18.0,U,0
4404,0.18,0.35,3286715.0,5900,5000.0,0,False,0,0,0,0,0,11.0,U,0
4500,2.85,6.81,3286834.0,52900,48100.0,84,True,4,0,2,134,1,12.5,L,1
20012,21.61,24.62,12878055.0,16,12.0,0,False,0,0,0,0,0,6.5,U,0
7620,19.17,25.4,13646900.0,3500,4400.0,15,True,6,1,1,85,1,23.0,U,0
5403,4.67,5.86,3287299.0,28400,18100.0,134,True,4,5,5,224,1,4.5,L,1
3163,49.4,50.01,3286340.0,2200,2500.0,1,True,0,0,0,1,0,19.0,L,1
20011,0.0,9.77,12878056.0,2,1.0,0,False,0,0,0,0,0,,U,0
6608,1.08,1.56,3288037.0,16100,8800.0,53,True,1,0,2,73,1,1.5,L,1
5851,1.2,1.34,4747814.0,16600,9500.0,21,True,1,1,4,56,0,2.5,L,1
72000,11.68,11.98,6090660.0,7000,4900.0,5,True,0,0,0,5,0,6.0,L,1
5406,11.69,12.01,13001173.0,30500,28100.0,9,True,0,0,0,9,0,13.0,L,1
3329,75.13,79.24,3286359.0,950,1200.0,0,False,0,0,0,0,0,21.0,U,0
6726,0.0,0.18,3288059.0,21500,12600.0,37,True,2,2,1,72,1,3.0,L,1
44825,0.0,0.48,3288516.0,2900,1600.0,3,True,1,0,0,13,0,2.5,U,0
5408,0.0,0.66,6382684.0,5800,5100.0,39,True,1,0,1,54,0,11.0,U,0
3160,254.48,261.89,12188023.0,4100,4300.0,14,True,1,3,0,39,0,16.0,U,0
6176,0.16,0.3,11240194.0,38800,25200.0,55,True,1,1,6,100,1,5.0,L,1
48872,20.16,24.74,6401300.0,230,280.0,0,False,0,0,0,0,0,21.5,U,0
6182,1.67,1.73,11240740.0,21000,12600.0,42,True,0,0,3,57,0,3.5,U,0
5644,0.0,0.88,7189337.0,15000,18200.0,42,True,2,0,2,72,1,21.5,L,1
5039,0.0,0.88,3287144.0,6600,4300.0,22,True,0,0,0,22,0,4.5,U,0
2418,0.65,1.64,3286241.0,3700,2300.0,10,True,2,0,1,35,0,3.5,U,0
53302,0.0,1.01,13107716.0,7300,8300.0,5,True,0,0,0,5,0,19.0,U,0
5630,2.22,2.65,11241573.0,32000,18200.0,35,True,2,0,5,80,1,2.5,L,1
5018,4.52,4.72,3287123.0,13300,8700.0,34,True,1,1,2,59,0,5.0,U,0
48871,0.95,5.23,6401298.0,350,650.0,1,True,0,0,0,1,0,37.0,U,0
14024,145.12,187.67,6234787.0,20,20.0,1,True,0,0,0,1,0,15.0,U,0
5630,4.07,4.25,13149026.0,14300,8400.0,21,True,1,0,2,41,0,3.0,L,1
5006,12.01,13.62,11265623.0,17400,19400.0,70,True,1,1,4,105,1,18.5,U,0
10070,0.0,103.04,12113617.0,12,9.0,0,False,0,0,0,0,0,8.5,U,0
5833,0.0,0.34,3287535.0,13100,8900.0,46,True,3,0,2,86,1,5.5,L,1
8163,1.3,13.69,3288326.0,260,240.0,0,False,0,0,0,0,0,12.5,U,0
5627,2.97,3.79,7392201.0,14400,9000.0,35,True,0,0,6,65,0,4.0,L,1
5036,7.65,11.41,3287137.0,5800,3300.0,28,True,2,2,3,73,1,2.5,U,0
6464,2.46,3.34,4745701.0,31700,18400.0,59,True,1,2,5,104,1,2.5,L,1
6601,4.87,6.26,3287992.0,41000,25300.0,197,True,8,2,15,362,1,4.0,L,1
6021,0.47,0.95,3287658.0,7200,4100.0,19,True,0,0,6,49,0,2.5,U,0
8332,36.71,71.22,3288339.0,900,1100.0,11,True,1,0,0,21,0,21.0,U,0
6021,28.48,29.31,5088409.0,2200,1700.0,5,True,0,0,1,10,0,8.0,U,0
5202,5.28,6.58,3287196.0,26800,15100.0,41,True,0,2,3,66,0,2.0,L,1
6580,3.68,4.58,3287950.0,25700,15200.0,25,True,0,0,0,25,0,3.0,L,1
3500,91.08,96.7,3286432.0,4900,6800.0,12,True,3,0,0,42,0,26.5,U,0
6601,2.74,3.93,3901906.0,35700,24000.0,80,True,0,4,1,105,1,5.5,L,1
6021,24.08,24.64,12841365.0,2500,1700.0,3,True,0,0,1,8,0,5.5,U,0
8000,193.6,196.23,12993652.0,4500,5200.0,3,True,0,0,0,3,0,19.0,L,1
5212,0.6,1.77,3287212.0,18100,9900.0,71,True,1,2,2,101,1,1.5,U,0
62037,0.0,0.54,12878047.0,7300,5300.0,35,True,0,1,1,45,0,7.0,U,0
3486,2.51,4.73,6402002.0,3100,3200.0,4,True,1,0,0,14,0,16.0,U,0
6018,0.81,1.64,3287654.0,25800,15400.0,94,True,4,2,8,184,1,3.0,U,0
8160,5.63,55.77,3288324.0,550,650.0,17,True,4,1,0,62,0,20.0,U,0
62032,0.0,0.12,12878051.0,22900,17000.0,39,True,0,0,0,39,0,7.5,U,0
3486,43.71,54.78,7843963.0,2000,2000.0,5,True,1,0,0,15,0,15.5,U,0
4489,6.71,7.93,4748830.0,48300,27500.0,153,True,4,3,5,233,1,2.5,L,1
4009,104.9,115.93,3286553.0,550,500.0,4,True,0,0,0,4,0,12.0,U,0
4688,13.67,14.93,3287033.0,7400,6000.0,17,True,0,1,3,37,0,9.5,U,0
8400,354.57,354.92,13426523.0,6400,4900.0,6,True,0,1,0,11,0,8.5,L,1
2800,82.04,93.73,3713414.0,160,220.0,0,False,0,0,0,0,0,25.5,U,0
4405,1.73,1.81,13405364.0,18800,10800.0,1,True,1,0,0,11,0,2.5,L,1
4015,0.91,6.35,3286560.0,650,550.0,2,True,0,0,0,2,0,11.0,U,0
4127,31.28,34.4,3286612.0,950,850.0,1,True,0,0,0,1,0,11.5,U,0
8486,32.44,42.62,5152656.0,460,470.0,2,True,0,0,0,2,0,16.5,U,0
3326,0.54,45.19,3286353.0,410,380.0,3,True,0,0,1,8,0,13.5,U,0
4405,0.3,1.73,3286718.0,18800,10800.0,55,True,0,0,3,70,0,2.5,U,0
5300,24.47,27.02,13036374.0,71800,77200.0,50,True,2,1,1,80,1,17.0,L,1
3160,100.43,102.25,3286324.0,1400,1100.0,0,False,0,0,0,0,0,9.5,U,0
4489,3.54,3.69,3286765.0,51600,29200.0,53,True,3,2,5,118,1,2.0,L,1
72000,14.71,16.78,7028764.0,6600,6300.0,14,True,0,0,1,19,0,13.5,U,0
43612,6.63,6.77,12896992.0,9000,6100.0,8,True,0,0,0,8,0,5.5,U,0
6143,3.54,4.03,3287720.0,33700,20400.0,42,True,0,1,5,72,1,3.5,L,1
16009,0.0,29.37,12458884.0,55,47.0,1,True,1,0,1,16,0,11.0,U,0
53224,0.0,0.55,11267177.0,1300,1100.0,7,True,1,0,1,22,0,11.5,U,0
6200,1.64,2.28,3287770.0,18400,12500.0,115,True,8,1,4,220,1,5.5,U,0
5610,3.22,5.07,4747900.0,42000,26400.0,172,True,5,4,17,327,1,4.0,L,1
5018,0.0,2.42,3287122.0,19700,14400.0,101,True,4,6,5,196,1,7.0,U,0
86430,2.09,6.7,3288542.0,430,410.0,2,True,0,0,0,2,0,14.0,U,0
43619,0.0,0.4,3288496.0,1900,1800.0,4,True,0,0,0,4,0,13.5,U,0
6180,0.96,2.04,4322449.0,25400,16600.0,110,True,1,1,2,135,1,4.5,U,0
5630,2.65,2.86,11241579.0,34700,20900.0,35,True,5,0,11,140,1,3.5,L,1
5015,2.43,14.23,12842225.0,2800,2500.0,35,True,4,2,3,100,1,12.0,U,0
44806,0.0,13.38,3288507.0,1500,1900.0,7,True,2,1,1,37,0,23.5,U,0
4500,7.58,8.54,4322688.0,41900,35100.0,16,True,1,0,1,31,0,10.5,L,1
6170,1.43,1.58,11240737.0,26200,15600.0,52,True,0,0,6,82,1,3.0,U,0
8000,2.28,43.2,3288294.0,1600,2500.0,11,True,2,0,2,41,0,31.5,U,0
5627,0.0,0.13,4747898.0,9800,7400.0,42,True,1,0,0,52,0,7.5,U,0
5063,0.61,1.82,4714902.0,12100,10500.0,41,True,0,2,1,56,0,11.5,U,0
47661,0.0,0.34,12064313.0,6400,4400.0,4,True,0,0,0,4,0,6.0,U,0
5845,0.8,1.44,3287565.0,23000,13700.0,40,True,1,0,2,60,0,3.0,L,1
7503,41.2,45.56,3288249.0,1000,1100.0,2,True,0,0,1,7,0,19.0,U,0
5627,2.79,2.85,7392199.0,12300,7900.0,35,True,0,0,3,50,0,4.5,U,0
5021,0.0,3.37,3287126.0,2900,2300.0,18,True,2,0,1,43,0,9.0,U,0
6604,9.14,11.36,3288010.0,30200,19700.0,33,True,3,1,1,73,1,5.0,L,1
5833,3.1,3.3,3287540.0,29900,20800.0,48,True,0,0,2,58,0,6.0,L,1
8326,8.14,41.36,7301298.0,950,950.0,5,True,0,0,0,5,0,16.0,U,0
5639,5.92,7.04,6234562.0,27300,17300.0,66,True,4,5,8,171,1,4.5,U,0
5018,2.42,3.58,13404062.0,18800,13800.0,60,True,6,4,2,150,1,7.5,U,0
3500,2.86,3.63,3286421.0,11000,13100.0,6,True,0,0,0,6,0,21.0,L,1
6613,2.45,2.94,13636687.0,16000,9100.0,26,True,1,2,0,46,0,2.5,U,0
5827,10.46,11.03,7193784.0,14800,8600.0,32,True,2,0,11,107,1,3.0,U,0
8000,178.23,179.63,12987499.0,3000,4100.0,2,True,0,0,0,2,0,25.5,L,1
6580,0.78,1.15,12850287.0,14000,8200.0,8,True,0,0,1,13,0,3.0,L,1
7149,15.57,29.33,3288116.0,1500,1500.0,4,True,1,0,0,14,0,15.5,U,0
4769,1.19,3.51,3287069.0,5000,4100.0,15,True,1,0,1,30,0,9.5,U,0
4360,16.46,18.76,3286658.0,4600,4500.0,18,True,1,0,0,28,0,14.0,U,0
5300,14.42,15.52,11264357.0,44200,44500.0,4,True,0,0,0,4,0,15.0,L,1
5800,3.13,4.55,4398766.0,19300,17500.0,45,True,2,1,1,75,1,12.5,L,1
4600,1.41,1.94,3286922.0,16500,9600.0,30,True,0,0,1,35,0,3.0,U,0
4882,0.0,4.04,6379062.0,180,180.0,0,False,0,0,0,0,0,14.0,U,0
17042,106.92,111.32,3288466.0,270,310.0,0,False,0,0,0,0,0,18.5,U,0
4238,15.61,28.49,7574440.0,600,550.0,8,True,1,0,0,18,0,14.0,U,0
2000,481.95,482.2,3286180.0,870,1200.0,1,True,0,0,0,1,0,25.5,L,1
43705,2.13,4.97,4759345.0,7500,5400.0,46,True,4,1,1,96,1,6.5,U,0
10014,7.7,135.35,12113621.0,39,31.0,0,False,0,0,0,0,0,7.5,U,0
5630,1.31,2.22,11241571.0,17900,10700.0,47,True,4,1,9,137,1,3.0,L,1
5045,0.45,0.54,3287148.0,23300,14000.0,17,True,1,0,2,37,0,3.5,L,1
2000,481.33,481.95,7331062.0,2100,2500.0,1,True,0,0,0,1,0,20.0,U,0
53222,0.0,0.62,11267172.0,6600,5700.0,11,True,0,0,1,16,0,11.5,U,0
14065,0.0,1.32,12113573.0,150,130.0,2,True,0,0,0,2,0,10.0,U,0
5627,1.23,2.79,7392197.0,12300,7900.0,66,True,2,2,5,121,1,4.5,L,1
5036,2.61,3.18,4453026.0,16000,9100.0,17,True,0,2,1,32,0,2.5,U,0
13011,0.0,112.71,6231970.0,22,20.0,0,False,0,0,0,0,0,13.5,U,0
5633,1.5,1.78,12902324.0,21800,15100.0,33,True,1,1,3,63,0,6.0,L,1
5218,15.56,17.19,3287248.0,19400,12100.0,82,True,0,1,2,97,1,4.0,L,1
12000,0.0,104.05,6234643.0,90,230.0,0,False,0,0,0,0,0,61.0,U,0
6009,1.64,2.27,3287623.0,18900,11000.0,51,True,1,3,5,101,1,3.0,L,1
8344,1.72,2.14,7686268.0,800,600.0,1,True,0,0,0,1,0,8.0,U,0
5618,0.0,0.58,3287397.0,36900,22100.0,129,True,3,1,3,179,1,3.0,L,1
5063,7.24,7.5,4714907.0,15500,9900.0,19,True,1,2,5,64,0,4.5,U,0
62091,0.0,0.33,7344323.0,900,650.0,2,True,0,0,0,2,0,6.0,U,0
6601,11.12,11.32,4750870.0,20900,12300.0,70,True,3,4,2,130,1,3.0,L,1
5865,0.0,0.14,7919504.0,17200,10500.0,23,True,0,2,0,33,0,3.5,L,1
8000,157.3,158.95,13128140.0,2100,2900.0,4,True,0,0,0,4,0,26.0,U,0
6033,5.83,7.2,3287691.0,40200,29700.0,132,True,0,3,7,182,1,7.5,L,1
5212,0.0,0.37,3287209.0,11300,6600.0,43,True,0,2,1,58,0,3.0,U,0
60021,0.0,0.13,3288527.0,2900,1800.0,1,True,0,0,0,1,0,3.5,U,0
3486,0.0,0.43,3286394.0,6100,3700.0,7,True,0,0,0,7,0,3.5,U,0
6018,3.28,4.91,3287656.0,15200,9500.0,66,True,5,4,13,201,1,4.0,U,0
5202,3.88,4.08,11414024.0,26700,15300.0,14,True,0,0,0,14,0,2.5,L,1
6576,0.0,0.21,11245649.0,1800,1100.0,12,True,1,0,1,27,0,3.5,U,0
3500,211.38,213.53,3286443.0,9400,11900.0,10,True,1,0,0,20,0,23.5,L,1
6012,1.17,1.29,4428028.0,29200,20000.0,37,True,0,2,3,62,0,5.5,L,1
60024,0.0,1.6,11413987.0,1300,850.0,8,True,1,1,2,33,0,5.5,U,0
68600,0.0,0.4,4695722.0,8400,4700.0,24,True,2,4,3,79,1,2.0,L,1
8652,0.63,11.28,3288414.0,370,430.0,1,True,0,0,0,1,0,19.0,U,0
8400,354.07,354.57,13426505.0,6700,5100.0,14,True,1,1,0,29,0,8.0,L,1
4763,10.2,10.46,3287053.0,16700,12200.0,11,True,1,1,1,31,0,7.0,L,1
3003,33.49,39.21,12459299.0,250,240.0,1,True,0,0,0,1,0,14.5,U,0
6580,0.52,0.78,12850289.0,14200,8300.0,5,True,0,0,2,15,0,2.5,L,1
64671,0.0,0.4,13112504.0,3400,2000.0,37,True,1,1,3,67,0,3.0,U,0
8667,3.54,4.19,5156894.0,500,500.0,0,False,0,0,0,0,0,15.0,U,0
2600,51.61,53.89,3286258.0,7900,4900.0,8,True,0,0,0,8,0,4.0,L,1
8671,0.0,2.49,3288433.0,240,290.0,1,True,0,0,0,1,0,21.0,U,0
7200,9.98,11.16,3288140.0,43600,27000.0,176,True,7,4,8,306,1,4.0,L,1
2600,48.63,49.22,3286254.0,3900,3900.0,16,True,1,1,3,46,0,14.5,L,1
5654,0.0,1.37,3287460.0,17700,12900.0,118,True,6,3,6,223,1,7.0,U,0
7200,211.61,213.29,7217061.0,7500,9000.0,7,True,0,0,0,7,0,21.5,U,0
4018,1.47,9.51,5153636.0,330,270.0,1,True,1,0,0,11,0,10.0,U,0
5648,8.91,10.16,3287451.0,49100,32200.0,131,True,8,0,11,266,1,5.0,L,1
7200,15.64,16.69,3288151.0,48300,29300.0,129,True,3,5,3,199,1,3.5,L,1
4384,11.79,14.27,4696362.0,2700,2300.0,9,True,1,0,0,19,0,10.5,U,0
5232,3.33,5.28,11415137.0,1800,1200.0,13,True,1,0,0,23,0,4.5,U,0
5648,8.87,8.91,12878226.0,44700,28700.0,45,True,3,0,1,80,1,4.5,L,1
7200,35.01,35.74,6382766.0,13500,15300.0,5,True,0,0,0,5,0,19.5,L,1
4489,17.06,17.21,4451127.0,6700,4200.0,8,True,0,0,1,13,0,4.0,U,0
19003,68.99,92.46,12878063.0,4,2.0,0,False,0,0,0,0,0,,U,0
4252,14.72,16.1,3286654.0,2100,2100.0,10,True,2,1,2,45,0,14.5,U,0
6443,0.0,0.36,3287888.0,26900,15300.0,9,True,0,0,1,14,0,2.5,U,0
4640,10.05,10.9,5081468.0,600,550.0,4,True,0,0,0,4,0,11.5,U,0
19063,0.0,41.0,12878062.0,0,0.0,0,False,0,0,0,0,0,0.0,U,0
4238,34.11,43.63,7574442.0,1100,1100.0,6,True,1,0,0,16,0,14.5,U,0
6303,4.85,5.6,4753314.0,2300,1400.0,4,True,1,0,2,24,0,3.5,U,0
5300,23.08,24.16,13036371.0,63700,67100.0,9,True,0,0,0,9,0,16.5,L,1
4640,14.35,15.36,5088135.0,3700,2800.0,10,True,1,0,1,25,0,8.0,U,0
18063,61.81,93.86,7915624.0,4,9.0,0,False,0,0,0,0,0,50.0,U,0
4378,17.2,17.29,13403745.0,2900,2700.0,1,True,0,0,0,1,0,13.0,U,0
4238,0.0,15.61,7574439.0,550,500.0,8,True,1,0,0,18,0,13.5,U,0
6300,5.92,6.43,3287879.0,8300,4900.0,9,True,1,1,1,29,0,3.0,U,0
4621,1.17,3.69,4695893.0,4000,3100.0,2,True,0,0,0,2,0,8.5,U,0
7200,58.88,62.08,11942285.0,7200,10200.0,12,True,1,2,1,37,0,26.5,U,0
6012,1.63,3.74,3287633.0,41000,27400.0,189,True,13,8,11,414,1,5.0,L,1
2000,279.64,410.04,3286176.0,800,1800.0,24,True,5,0,0,74,1,50.0,U,0
62031,0.0,0.46,12878045.0,6200,4400.0,42,True,1,0,2,62,0,6.5,U,0
3480,0.61,4.63,3286384.0,2700,2500.0,4,True,1,0,0,14,0,13.0,U,0
8655,0.28,1.8,3288416.0,650,750.0,0,False,0,0,0,0,0,18.5,U,0
3003,0.0,1.04,3286301.0,310,350.0,1,True,0,0,0,1,0,19.5,U,0
68600,0.4,1.2,4695724.0,16700,9700.0,37,True,2,2,3,82,1,2.5,L,1
8650,0.0,0.26,3288413.0,170,230.0,0,False,0,0,0,0,0,26.0,U,0
7015,30.66,34.45,3288096.0,1300,1600.0,3,True,0,0,0,3,0,22.5,U,0
5424,4.67,5.31,7189328.0,43700,44200.0,40,True,1,1,0,55,0,15.5,L,1
3000,61.11,96.12,7210246.0,360,370.0,2,True,0,0,0,2,0,16.5,U,0
5800,2.09,2.36,4748196.0,8800,11100.0,3,True,0,0,0,3,0,22.0,L,1
8658,5.77,9.02,3288420.0,190,210.0,0,False,0,0,0,0,0,18.0,U,0
4787,12.03,13.59,3287078.0,2400,2300.0,7,True,1,0,1,22,0,14.0,U,0
3006,97.45,100.04,3286311.0,3900,3700.0,8,True,1,1,1,28,0,14.0,U,0
7149,29.33,31.7,3288117.0,2800,2800.0,1,True,0,0,0,1,0,15.0,U,0
7200,27.53,27.91,3288167.0,21100,16600.0,2,True,0,0,0,2,0,9.0,L,1
5654,2.08,2.76,3287463.0,21500,15600.0,40,True,0,0,2,50,0,7.0,U,0
7200,29.49,31.4,4697194.0,10600,8600.0,6,True,0,0,1,11,0,10.0,L,1
4156,0.0,0.34,12466736.0,400,230.0,2,True,0,0,0,2,0,2.5,U,0
5651,1.22,1.83,4398966.0,15900,9800.0,50,True,3,3,3,110,1,4.0,L,1
7200,76.67,77.37,12941035.0,4100,6800.0,5,True,0,0,0,5,0,34.0,U,0
4495,20.18,21.55,4450913.0,9300,7600.0,2,True,0,0,0,2,0,9.5,U,0
4381,27.41,28.06,7216947.0,8300,6500.0,8,True,1,0,0,18,0,9.0,U,0
6586,4.91,5.72,3287969.0,24800,15100.0,68,True,5,2,13,193,1,3.5,L,1
6206,1.58,1.96,7207882.0,16600,10900.0,25,True,2,1,2,60,0,5.0,L,1
4606,0.0,1.69,4695798.0,7400,4500.0,12,True,3,1,3,62,0,3.5,U,0
7200,77.37,81.91,12941036.0,3600,6100.0,5,True,1,0,0,15,0,36.0,U,0
4495,15.65,16.61,4693795.0,7900,7900.0,3,True,0,0,1,8,0,15.0,U,0
4366,11.47,12.21,3286664.0,1300,1200.0,0,False,0,0,0,0,0,13.0,U,0
6205,1.07,1.2,12313300.0,14900,14400.0,9,True,0,1,0,14,0,14.0,U,0
8489,0.0,0.74,3288394.0,460,600.0,0,False,0,0,0,0,0,24.0,U,0
5403,2.33,3.5,3287295.0,19500,11400.0,111,True,2,3,8,186,1,3.0,U,0
4640,4.69,5.44,4755415.0,7800,4500.0,8,True,1,0,0,18,0,2.5,U,0
3846,13.35,22.8,3286500.0,200,200.0,5,True,1,2,0,25,0,15.0,U,0
4664,4.96,19.89,6400602.0,2700,2200.0,36,True,6,3,4,131,1,9.5,U,0
43611,0.0,0.29,3288490.0,750,700.0,0,False,0,0,0,0,0,12.0,U,0
53309,0.0,0.67,13001614.0,4000,4300.0,8,True,0,0,1,13,0,17.5,U,0
3580,0.0,0.35,3286474.0,2600,2600.0,1,True,1,0,0,11,0,14.0,L,1
4643,0.0,0.34,4754870.0,14100,8600.0,12,True,0,1,5,42,0,3.5,U,0
6203,19.86,20.23,13112508.0,12400,8600.0,29,True,1,1,3,59,0,6.0,L,1
4646,2.14,3.32,4696124.0,17000,10100.0,73,True,3,3,6,148,1,3.0,U,0
6203,3.19,4.09,12313041.0,87400,78600.0,30,True,1,0,1,45,0,12.0,L,1
6203,25.87,26.66,3287816.0,27200,15700.0,27,True,3,0,2,67,0,2.5,L,1
4500,63.78,69.87,3286846.0,12600,20800.0,11,True,1,0,0,21,0,34.0,L,1
4590,0.0,0.27,4692915.0,180,120.0,5,True,1,0,0,15,0,5.5,U,0
5648,0.79,1.16,7901564.0,27300,17200.0,71,True,2,1,5,121,1,4.0,L,1
6140,0.65,2.48,4428129.0,21000,12000.0,129,True,5,3,11,249,1,2.5,L,1
6158,0.62,1.12,11240764.0,17500,19200.0,70,True,4,1,19,210,1,17.5,L,1
4558,0.0,0.74,12623780.0,3900,3400.0,4,True,1,0,0,14,0,11.5,U,0
5648,1.16,1.36,3287436.0,27500,18300.0,51,True,0,1,6,86,1,5.0,L,1
6793,0.0,0.33,12506833.0,6300,5700.0,23,True,0,1,1,33,0,12.5,U,0
4003,53.69,56.84,7620254.0,750,650.0,0,False,0,0,0,0,0,11.5,U,0
6152,0.12,0.41,11235457.0,11600,6800.0,11,True,1,0,3,36,0,2.5,U,0
4557,0.0,0.48,12623779.0,2000,2000.0,3,True,1,0,0,13,0,16.0,U,0
4883,37.26,42.86,6401303.0,1000,1100.0,6,True,1,0,0,16,0,17.0,U,0
5409,3.42,4.47,3287329.0,34000,22100.0,112,True,5,3,1,182,1,5.0,L,1
3160,62.7,72.42,6379326.0,750,750.0,3,True,2,0,0,23,0,16.0,U,0
4486,0.0,1.19,3286748.0,3100,3100.0,6,True,0,0,1,11,0,15.5,U,0
4495,21.55,25.09,5155977.0,8800,8200.0,12,True,0,0,1,17,0,12.5,U,0
7800,3.0,61.48,7923723.0,4900,9400.0,42,True,7,0,0,112,1,41.0,U,0
5400,7.21,8.62,3715771.0,22600,13900.0,112,True,7,7,5,242,1,4.0,U,0
3160,261.89,265.5,12188024.0,7100,6800.0,18,True,1,2,1,43,0,14.0,U,0
4489,33.41,39.44,3286801.0,2300,1600.0,19,True,1,0,1,34,0,5.5,U,0
8823,34.85,35.59,3288437.0,4500,4700.0,4,True,0,0,0,4,0,15.5,U,0
7100,15.36,84.21,3288108.0,550,800.0,6,True,2,0,0,26,0,29.0,U,0
6033,2.43,4.47,3287689.0,35800,26300.0,260,True,4,5,12,385,1,7.5,L,1
3006,66.85,67.07,3286308.0,1000,1100.0,0,False,0,0,0,0,0,18.0,U,0
5818,0.0,0.22,3714164.0,12300,7600.0,17,True,0,2,1,32,0,4.0,U,0
